1;science;computer;statecharts;systems;mathematics;state;state machine;diagrams;communication;behavior;example;kind;way;time;set;output;tool;number;state transition;triggering;orthogonality;possible;semantics;automata;history;effect;simultaneous;light;second;timers;definition;police;traffic light
2;david harel;units;determinism;syntax;formal syntax;operational semantics;higraphs;large number;interaction diagram;deterministic finite state automata;fsa
3;automobiles;hierarchical;defined;types;multiple;stateflow;inner;deep;fsms;state actions
4;language;simulation;nature;workflows;plant;code;autonomous;red light
5;complex;problem;information;concept;sec;require;merely;substates;entity;composite;transition state;composite states;simple;atomic;activity diagrams;basic
6;occurring;america;possibility;conditional;condition c;logical value;summary
7;reactive systems;broadcast;c d;current;include;superstate
8;complex system;networks;main;achieved;application;reg;subset;management;finite;new york;automata theory;sequence;goal;scenario;city;strategy;transducer;bit;gate;flip-flop
